59219230.86500152,8434.04994845981,42406.74003858557,1931.9278659564702,True,True,True,
59139666.97690297,8430.488092156249,39572.34179767254,1662.9052662887782,True,True,True,
58851732.993091084,8433.81511931301,36867.07498727419,1915.8596989558193,True,True,True,
86531851.23374847,8436.76870286096,111706.49838468798,1235.3730202338763,True,True,True,
57927835.15952203,8433.512541151345,33961.76923210989,1909.3309664121211,True,True,True,
84033827.0040944,8435.656195279622,107987.949765298,1276.949330132562,True,True,True,
57555905.49890966,8432.292850034588,31693.99507465674,1852.8147993820553,True,True,True,
60922510.06548473,8435.918173932103,42623.07078665891,1972.6875983395266,True,True,True,
58417264.846593544,8427.499207023871,40885.634072175184,1403.955249535585,True,True,True,
59652634.05575892,8436.373503854908,36165.21964973886,1976.1468148622519,True,True,True,
76196898.46631116,8434.672479276927,78553.62761108772,1424.1089931744218,True,True,True,
57684155.260338515,8428.22900223507,37371.61456654819,1433.1789848337876,True,True,True,
58188400.28032568,8434.72482904433,33950.601390802214,1954.4143138017587,True,True,True,
59755582.205556065,8435.721338425436,36675.55130557588,1962.677212527143,True,True,True,
56809355.60310995,8432.010660946213,26697.50802701741,1793.1565566461634,True,True,True,
56772221.37878355,8432.966122761238,27504.476788793178,1791.4275902358797,True,True,True,
58838202.5248166,8435.149510669104,32276.22523112567,1959.176465643535,True,True,True,
57684620.92744849,8430.56695406102,30871.202420287264,1675.0303218572108,True,True,True,
78588337.86827834,8428.531220645149,90542.27967684716,1048.9319430245741,True,True,True,
61746314.82401678,8430.631188511783,53283.68281744326,1636.856632095762,True,True,True,
63374107.30823327,8436.063069363454,55092.18472123964,2159.083931445875,True,True,True,
61667172.26556329,8434.48524009723,44873.48868966479,2007.768670184646,True,True,True,
77954886.13694213,8435.057279108896,90697.6218947062,1766.2030713992283,True,True,True,
81892683.81869406,8429.227207533722,98352.06310039172,904.0378042601468,True,True,True,
58701120.47486403,8429.609945370607,42771.07296944471,1534.65687041811,True,True,True,
61485658.708952084,8432.453109335445,46691.25620769136,1838.4555012904093,True,True,True,
82000847.91792986,8434.00069166033,103075.71020053321,1333.8058072927865,True,True,True,
56235807.78737979,8430.139876780762,30373.10910408229,1644.3361745692835,True,True,True,
83676118.31107111,8434.414660656166,106147.67233304717,1200.6984039530375,True,True,True,
58821363.92800393,8433.693135274318,34386.99075406948,1898.689418071959,True,True,True,
66136126.168298505,8432.994580676923,53096.332601795235,1641.457806546619,True,True,True,
56579240.02376219,8428.173105743148,33348.69126388144,1435.760805533197,True,True,True,
57675746.038029365,8428.611075871315,34673.4724441033,1510.236004398217,True,True,True,
60149785.45033662,8436.216822823795,38327.974562262025,1975.0425545941898,True,True,True,
57488013.33418903,8431.409734460458,35444.006896081024,1741.8104126353533,True,True,True,
55877542.19075701,8428.73771025798,31524.48770540567,1474.263854945741,True,True,True,
80940204.84633522,8435.98954215776,96959.6347824554,1511.0487981296992,True,True,True,
