56253772.301949196,8431.92921199193,8368042.391840738,1779.6331945015386,True,True,True,
57095121.172124445,8432.028797310863,9415801.034294976,1814.4936612610454,True,True,True,
74211660.60129857,8429.069872240525,20241882.698603168,1006.2833849726298,True,True,True,
79152570.677598,8433.744063912145,25209896.38048148,1376.0360427906999,True,True,True,
63581895.806997836,8429.367672314565,13815421.911245015,1507.0266524878332,True,True,True,
77564329.03942515,8436.014249458294,24392841.294555362,1546.2954214330555,True,True,True,
56264807.46517218,8429.62595630649,8757315.656997234,1543.2006780691372,True,True,True,
56784423.85214051,8427.458464246654,9163624.276690708,1409.6717603184034,True,True,True,
58230103.434427634,8428.479103785112,9279620.233344851,1615.9514633856072,True,True,True,
59886721.24228723,8436.68356182989,9295176.079709154,1974.7334596530093,True,True,True,
61062847.64206683,8435.918258548723,9993162.453737788,1946.7599662717196,True,True,True,
63076006.23066408,8429.279545382455,12708881.962539585,1560.8065154714336,True,True,True,
58887204.96796774,8430.732861756334,10724771.374048345,1694.4671582398212,True,True,True,
73987172.70701768,8436.093437344722,21392850.833658215,1908.5134763322335,True,True,True,
72923706.49116643,8432.658413137236,20068979.398269936,1470.7658156675755,True,True,True,
57150359.549408734,8431.860830595944,8214467.547606396,1778.4792468180474,True,True,True,
61567079.76485971,8436.346760489861,11596913.257411428,1984.3968226393372,True,True,True,
58508830.96884962,8434.076888841182,9220162.043147456,1904.2152147947904,True,True,True,
61800009.864357054,8435.243080380116,12125518.029878553,2019.8194713632604,True,True,True,
74907728.0965668,8429.003274124601,21227481.354774285,1405.2465929436594,True,True,True,
76715203.44225177,8434.96253111415,22580440.93962523,1655.7836339341127,True,True,True,
57990741.1001948,8430.447754111163,10899180.325355658,1658.4372532575837,True,True,True,
57656452.50416003,8432.57599937582,8692889.847547825,1846.9187782368897,True,True,True,
83785205.8005894,8435.173791795702,29124030.38230741,1268.4988768683668,True,True,True,
57944948.99580656,8430.258816538659,9509158.18747519,1634.7693811329236,True,True,True,
57676279.44799265,8427.30394956315,9708742.122405922,1394.4146721212182,True,True,True,
88690421.19625305,8436.261615907435,33883185.45531038,1008.0377011382612,True,True,True,
58841996.93966781,8435.763388090085,9729121.077843806,1966.38093316888,True,True,True,
58643134.2989232,8427.503659144553,11915376.836907666,1397.8482517444615,True,True,True,
82168034.52492,8428.813828066537,27907152.405760795,875.7316248281192,True,True,True,
58097645.24553798,8430.735961026287,6904682.411563477,684.3045824283977,True,True,True,
58215261.08027461,8433.454313944121,8936072.5239864,1922.660590178783,True,True,True,
56738676.034873605,8431.47329890163,7373593.0314245,1703.4951915640252,True,True,True,
57704598.388474785,8434.852457770057,8060264.570487336,1944.1740105995402,True,True,True,
